milage,transmission,brand_cat,age,fuel_cat,ext_col_cat,int_col_cat,hp,accident,price
133500.0,1,2,16,0,3,1,414.0,0,18500.0
49000.0,2,2,12,0,3,1,330.0,0,19900.0
125470.0,2,2,16,0,1,1,360.0,0,8000.0
81219.0,1,1,16,0,2,1,232.0,0,8500.0
72000.0,1,2,25,0,2,3,201.0,0,12250.0
19500.0,2,2,5,0,3,1,201.0,0,25000.0
20561.0,1,2,7,0,2,1,420.0,0,105000.0
33655.0,2,2,8,0,1,2,383.0,0,62900.0
135140.0,2,1,9,0,1,1,270.0,0,23500.0
73000.0,2,3,9,0,1,2,345.0,0,17999.0
55000.0,2,2,7,0,1,1,380.0,1,58000.0
87000.0,2,1,11,0,2,1,138.0,1,10000.0
137825.0,2,2,18,0,2,1,215.0,0,4000.0
184421.0,2,2,16,0,3,1,300.0,0,5000.0
95000.0,2,1,9,0,1,1,240.0,1,14900.0
26468.0,2,1,2,0,2,1,221.76000000000002,1,27875.0
55050.0,2,3,21,0,3,3,400.0,0,34995.0
54200.0,2,1,3,0,1,1,191.0,0,23800.0
109762.0,2,2,22,0,2,2,300.0,0,15000.0
92080.0,2,2,12,0,3,1,240.0,0,14500.0
1798.0,2,2,1,0,1,1,355.0,0,53000.0
167500.0,2,1,18,0,2,1,295.0,0,14500.0
2500.0,2,1,1,0,1,2,420.0,0,84000.0
77000.0,2,2,8,0,1,1,329.0,1,24000.0
19850.0,2,1,5,0,1,1,134.0,0,24000.0
3400.0,2,1,1,0,3,3,275.0,0,57000.0
3596.0,2,1,3,0,2,1,249.48000000000002,0,56900.0
130200.0,2,1,15,0,1,1,350.0,0,28900.0
48200.0,2,2,7,0,1,3,240.0,0,24998.0
183544.0,2,1,8,0,1,1,355.0,1,22000.0
14900.0,1,1,8,0,2,1,350.0,0,39000.0
4200.0,2,1,2,0,2,1,315.0,0,65994.0
15698.0,3,1,12,0,1,1,429.0,0,19000.0
1750.0,2,1,2,0,3,2,285.0,0,65500.0
34800.0,2,2,2,0,2,2,248.0,0,46000.0
35580.0,2,2,4,0,3,3,277.20000000000005,0,46998.0
71400.0,1,2,18,0,1,3,201.0,0,14990.0
9260.0,1,1,21,0,1,1,142.0,0,22000.0
28500.0,2,1,1,0,1,1,355.0,0,67800.0
91900.0,2,2,16,0,1,1,268.0,0,8900.0
130000.0,2,2,20,0,1,1,260.0,0,7500.0
56860.0,2,2,11,0,1,3,332.64000000000004,1,21995.0
44300.0,1,1,7,0,2,1,189.0,0,20784.0
120000.0,3,2,10,0,1,1,300.0,0,20000.0
72500.0,2,2,11,0,1,1,429.0,0,31450.0
72000.0,2,1,7,0,2,1,395.0,1,24200.0
132000.0,2,2,13,0,1,1,300.0,0,11000.0
7585.0,2,3,6,0,3,3,628.32,0,599000.0
18500.0,2,1,2,1,1,1,320.0,0,42000.0
42000.0,2,2,22,0,2,3,290.0,1,15999.0
4624.0,2,2,1,0,1,1,184.8,0,56998.0
106000.0,3,2,18,0,1,1,500.0,0,19500.0
13610.0,2,1,2,0,3,1,231.0,0,27450.0
16876.0,2,3,5,0,3,2,369.6,0,209900.0
8911.0,2,1,1,0,3,1,323.40000000000003,1,77430.0
48641.0,2,1,3,0,2,1,489.72,0,43666.0
11250.0,2,1,3,0,1,1,420.0,0,70250.0
126000.0,2,1,17,0,2,1,210.0,0,9000.0
77750.0,2,2,16,0,2,2,500.0,0,21000.0
27363.0,2,1,4,0,3,3,278.0,0,35000.0
30951.0,2,2,5,0,1,1,277.20000000000005,0,80140.0
208.0,2,1,1,1,3,3,563.0,0,89000.0
20386.0,2,1,3,0,3,1,332.64000000000004,0,32999.0
45253.0,3,2,6,1,1,1,247.0,0,24995.0
144000.0,2,1,8,0,1,1,301.0,0,18400.0
76163.0,2,1,20,0,3,3,325.0,0,20500.0
61300.0,2,1,9,0,2,3,311.0,0,20150.0
35698.0,2,1,7,0,2,1,78.0,0,8750.0
27000.0,2,2,14,0,1,1,268.0,0,22500.0
162000.0,3,1,9,0,2,1,155.0,0,11500.0
77800.0,1,2,16,0,2,1,414.0,0,28500.0
55000.0,2,2,10,0,1,1,302.0,0,19250.0
12000.0,2,1,2,0,3,2,315.0,1,65999.0
70579.0,2,2,7,1,1,1,518.0,0,42250.0
107000.0,2,1,14,0,1,3,205.0,1,17500.0
42653.0,2,1,3,0,3,1,323.40000000000003,0,38998.0
193783.0,2,2,16,0,1,1,258.0,1,10000.0
123000.0,2,2,10,0,2,1,306.0,1,18000.0
130000.0,2,1,13,0,2,1,264.0,1,7000.0
143346.0,1,1,15,0,1,1,152.0,1,3000.0
112465.0,2,2,9,0,1,1,240.0,0,11995.0
5121.0,2,1,1,1,2,1,303.309640870005,0,28196.0
137273.0,2,2,12,0,1,1,211.0,0,11000.0
299.0,2,2,1,1,2,3,835.0,0,92500.0
70780.0,2,2,6,1,2,3,308.0,0,35700.0
55000.0,2,1,6,0,1,1,355.0,0,37900.0
23151.0,2,2,7,0,3,1,416.0,0,84500.0
152000.0,2,2,11,0,1,3,304.0,1,8500.0
23344.0,2,2,4,0,3,1,277.20000000000005,0,36999.0
87092.0,2,1,8,0,2,1,256.0,1,19500.0
90625.0,2,1,20,0,3,3,210.0,0,5500.0
44373.0,2,1,3,0,2,1,310.0,0,36000.0
26000.0,3,2,3,0,1,1,255.0,0,37000.0
20760.0,2,2,6,1,1,1,403.0,0,55500.0
39102.0,2,2,3,0,2,2,425.04,0,51798.0
39615.0,2,3,5,0,1,2,465.72864864864863,0,28900.0
58000.0,2,1,5,0,2,1,360.0,0,36500.0
148000.0,2,2,11,0,3,1,204.0,1,10000.0
104000.0,2,2,13,0,1,1,300.0,0,20900.0
46150.0,3,2,11,0,2,1,306.0,1,17000.0
18860.0,2,1,2,0,2,3,445.0,0,74500.0
28399.0,2,2,7,0,3,1,469.0,0,55600.0
136500.0,1,1,26,0,1,1,181.0,0,6999.0
95170.0,1,2,19,0,2,3,280.0,0,24900.0
95450.0,1,2,18,0,3,3,333.0,1,42000.0
7652.0,2,1,2,0,2,1,572.88,0,39998.0
169000.0,3,2,13,0,1,1,300.0,1,10999.0
16744.0,2,1,2,0,2,1,526.6800000000001,0,46999.0
1025.0,2,2,4,0,1,1,184.8,0,299000.0
152000.0,2,1,20,0,1,3,195.0,1,7999.0
46000.0,3,2,4,0,1,1,335.0,0,54999.0
8000.0,2,2,2,1,2,2,335.0,0,85000.0
14770.0,3,3,8,0,3,3,582.12,0,254900.0
84421.0,2,1,8,0,1,1,360.0,0,36800.0
4760.0,2,2,2,0,1,1,369.6,0,229000.0
44691.0,2,1,3,0,1,3,572.88,1,56900.0
11700.0,2,1,2,0,1,1,181.0,0,33000.0
2800.0,1,1,5,0,1,1,526.0,0,91000.0
58000.0,2,1,14,0,3,1,118.0,0,8000.0
142500.0,2,1,15,1,2,1,76.0,0,6999.0
191900.0,2,2,17,0,1,1,403.0,1,9750.0
63398.0,2,2,8,0,1,3,252.0,1,19500.0
162750.0,3,1,16,0,1,1,320.0,1,7200.0
38383.0,2,2,12,0,1,1,510.0,0,36949.0
1837.0,3,2,2,0,2,2,277.20000000000005,0,179900.0
36294.0,2,1,2,0,1,3,619.08,0,77535.0
90818.0,2,2,13,0,1,1,211.0,1,8300.0
32000.0,2,2,6,0,3,1,272.0,0,22999.0
94650.0,2,1,5,0,1,3,275.0,0,37000.0
49899.0,2,2,10,0,1,1,536.0,0,72999.0
55000.0,2,1,13,0,2,1,202.0,1,35000.0
23700.0,3,2,9,0,1,1,425.0,0,42800.0
46000.0,2,2,6,1,1,1,518.0,0,59500.0
12118.0,2,3,4,0,2,2,424.0,0,52900.0
64000.0,1,1,23,0,2,1,310.0,0,21000.0
22169.0,2,1,2,0,1,3,323.40000000000003,0,57352.0
1575.0,3,3,4,0,2,1,788.0,0,469900.0
46897.0,2,2,3,1,2,1,557.0,0,69000.0
3369.0,2,2,2,1,1,1,395.0,0,139500.0
135000.0,2,2,13,0,2,1,300.0,0,9999.0
125000.0,2,2,9,0,1,1,240.0,0,15000.0
134000.0,2,2,7,0,3,2,420.0,0,32999.0
143250.0,2,2,10,0,1,1,300.0,0,12999.0
82975.0,2,2,7,0,1,1,301.0,0,31000.0
91700.0,1,1,8,0,1,1,181.0,0,13999.0
72393.0,2,1,6,0,1,1,325.0,0,35000.0
71000.0,2,2,8,0,1,1,265.0,0,21500.0
160900.0,2,2,12,0,2,3,270.0,0,15000.0
40208.0,2,1,4,0,2,1,485.0,1,38000.0
77300.0,2,2,7,0,1,1,306.0,0,30000.0
16700.0,2,1,7,0,1,1,131.0,0,26500.0
112000.0,2,1,11,0,1,1,148.0,0,9999.0
55250.0,1,2,8,0,2,1,425.0,0,49999.0
69000.0,2,2,4,0,3,1,400.0,0,31450.0
1560.0,3,3,1,0,3,2,465.72864864864863,0,599995.0
40570.0,1,1,8,0,3,1,435.0,1,30490.0
46500.0,2,1,4,0,1,1,203.0,0,35200.0
26900.0,1,1,24,0,2,2,240.0,0,35000.0
5779.0,2,1,3,0,2,1,332.64000000000004,0,41329.0
12000.0,2,1,1,0,1,3,275.0,0,54000.0
30301.0,2,1,2,0,3,3,323.40000000000003,0,68420.0
600.0,2,1,1,1,2,1,437.0,0,91995.0
22300.0,2,1,23,0,2,3,253.0,0,28500.0
9275.0,2,3,1,0,1,1,184.8,0,43900.0
171750.0,2,1,20,0,1,1,295.0,1,12998.0
76500.0,1,1,11,0,1,1,291.0,0,28000.0
49000.0,2,2,6,0,2,2,385.0,1,42995.0
75000.0,3,2,13,0,1,2,525.0,1,74000.0
133300.0,2,1,17,0,2,2,153.0,0,3000.0
99700.0,2,2,17,0,1,1,260.0,0,8500.0
126700.0,3,1,13,0,1,1,312.0,1,14000.0
28000.0,1,2,8,0,1,2,320.0,0,36995.0
21300.0,2,2,12,0,2,2,382.0,1,38500.0
92000.0,2,2,5,0,1,1,420.0,0,51900.0
92149.0,2,1,6,0,1,1,609.84,0,52889.0
25756.0,2,2,9,0,1,1,467.0,0,49995.0
24534.0,2,1,3,0,1,1,147.0,0,21900.0
58100.0,2,2,6,0,2,1,518.0,0,53499.0
20220.0,2,1,7,0,1,3,390.0,0,32324.0
40069.0,2,1,5,0,1,1,252.0,1,27500.0
60930.0,1,1,7,0,2,1,268.0,0,23750.0
7300.0,2,2,5,0,1,3,188.0,0,27900.0
34000.0,2,1,6,0,2,3,303.309640870005,1,25000.0
56000.0,2,1,12,0,2,1,320.0,1,18000.0
136000.0,3,2,10,0,3,1,208.0,1,12000.0
31100.0,2,2,4,0,2,1,228.0,0,26999.0
12100.0,3,3,12,0,2,1,440.0,0,37900.0
51902.0,2,1,3,0,2,3,323.40000000000003,0,57480.0
93000.0,1,2,17,0,1,1,340.0,1,10995.0
99915.0,2,2,8,0,2,1,340.0,1,26500.0
7661.0,2,1,2,1,1,1,303.309640870005,0,49599.0
177000.0,2,1,17,0,3,1,320.0,1,10750.0
100900.0,2,1,16,0,1,3,261.0,0,6999.0
107380.0,2,2,7,0,1,3,300.0,1,17500.0
32957.0,2,1,3,0,1,1,323.40000000000003,0,77900.0
45000.0,2,2,8,0,3,2,206.0,0,16500.0
67000.0,2,1,11,0,2,3,261.0,0,15500.0
12600.0,1,1,3,0,3,1,455.0,0,47000.0
24882.0,3,2,6,0,1,1,330.0,0,59800.0
6900.0,2,2,4,0,2,1,290.0,0,43500.0
66075.0,2,1,5,0,2,1,304.92,0,23754.0
68050.0,2,1,3,0,1,1,291.0,0,29600.0
128000.0,2,1,7,0,3,1,440.0,0,50000.0
9472.0,2,2,3,0,1,2,255.0,0,51000.0
185963.0,2,1,15,0,2,3,168.0,1,5100.0
52000.0,2,1,5,0,1,3,131.0,1,19500.0
68653.0,2,1,9,0,2,1,288.0,1,18950.0
151896.0,2,2,20,0,2,3,230.0,0,7900.0
43671.0,2,2,5,1,3,2,323.40000000000003,0,44950.0
72128.0,2,1,7,0,1,3,572.88,0,45985.0
134207.0,2,1,11,0,1,3,156.0,1,5500.0
26470.0,2,1,4,0,1,1,138.60000000000002,0,29900.0
82300.0,2,2,6,0,1,1,252.0,0,35000.0
124000.0,3,2,9,0,2,2,306.0,0,24000.0
23823.0,2,2,4,0,2,1,277.20000000000005,0,49995.0
222600.0,2,1,22,0,3,1,275.0,0,4999.0
9500.0,2,3,3,0,1,1,641.0,0,279900.0
154247.0,2,2,10,0,1,1,265.0,1,12500.0
128000.0,2,1,16,0,1,1,353.0,0,23500.0
70000.0,2,3,16,0,2,2,405.0,1,13000.0
123000.0,1,2,29,0,1,2,349.79901123595505,0,10999.0
52375.0,2,2,8,0,1,2,567.0,1,48600.0
100574.0,2,1,8,0,1,1,300.0,1,17500.0
85000.0,2,1,10,0,1,3,292.0,1,11250.0
3959.0,2,2,1,0,1,1,184.8,0,48998.0
10400.0,2,1,3,0,2,1,490.0,0,72900.0
19200.0,1,1,5,0,2,1,455.0,0,41500.0
81000.0,2,2,11,0,3,1,302.0,1,13000.0
17451.0,2,1,2,0,1,2,323.40000000000003,0,77900.0
165000.0,2,1,13,0,1,3,122.0,0,4000.0
124.0,3,2,0,0,2,1,543.0,0,145000.0
117500.0,2,1,11,0,2,3,138.0,1,6500.0
72500.0,2,2,6,0,1,1,362.0,0,60000.0
265.0,1,2,1,0,1,3,369.6,0,279950.0
21214.0,2,2,4,0,1,1,369.6,0,117900.0
55564.0,2,2,10,0,1,1,240.0,1,22500.0
1090.0,2,2,1,1,3,2,500.0,0,68750.0
43500.0,3,2,5,0,3,1,250.0,0,30000.0
35000.0,3,2,5,1,1,1,429.0,0,83000.0
92031.0,2,1,7,0,1,1,355.0,1,30000.0
128032.0,3,2,8,0,2,1,311.0,0,18000.0
18800.0,2,2,6,0,1,1,247.0,0,26000.0
2900.0,2,2,1,0,2,3,617.0,0,117500.0
91600.0,2,1,7,0,1,1,280.0,0,26000.0
91843.0,2,1,5,0,2,1,270.0,1,30500.0
28105.0,2,1,3,0,2,3,138.60000000000002,0,32455.0
73350.0,2,1,7,0,3,2,485.0,0,37000.0
11875.0,2,2,2,0,1,1,184.8,0,41598.0
47000.0,2,2,6,1,1,1,518.0,0,49900.0
67000.0,3,2,7,0,1,1,300.0,0,23000.0
117660.0,2,2,8,0,1,1,320.0,1,19500.0
71448.0,2,1,23,0,3,1,200.0,0,10500.0
86000.0,2,1,9,0,2,3,317.0,0,29500.0
15324.0,2,2,4,0,1,1,323.40000000000003,1,33364.0
29400.0,1,2,11,0,1,1,320.0,0,29000.0
68871.0,2,2,7,0,2,2,255.0,0,28450.0
126000.0,3,2,12,0,2,3,400.0,0,17999.0
25718.0,1,1,17,0,2,1,260.0,0,17900.0
67210.0,3,2,9,0,2,1,520.0,1,51950.0
27214.0,3,2,6,0,1,1,300.0,1,40950.0
42728.0,3,1,5,0,1,2,450.0,0,45950.0
97395.0,1,1,14,0,2,1,172.0,0,6699.0
91700.0,2,1,9,0,2,1,155.0,0,12000.0
94500.0,3,1,13,0,1,1,291.0,0,27000.0
196300.0,2,1,10,0,1,1,320.0,0,10995.0
54259.0,2,2,9,0,3,1,332.64000000000004,0,19425.0
36267.0,2,2,3,0,1,3,184.8,0,39798.0
175000.0,2,2,9,0,1,1,340.0,0,19500.0
159000.0,2,1,9,0,1,1,355.0,1,26900.0
74000.0,2,1,8,0,1,1,455.0,0,32000.0
82963.0,2,1,13,1,1,1,332.0,0,20995.0
54323.0,2,2,5,0,2,1,332.64000000000004,0,27998.0
59980.0,2,1,5,0,2,1,390.0,0,29000.0
10120.0,2,2,2,1,2,3,184.8,0,39998.0
25000.0,3,2,7,0,1,2,567.0,1,65000.0
126000.0,2,2,12,0,1,1,326.0,1,12700.0
37428.0,2,1,4,0,1,1,381.0,0,61599.0
99499.0,3,1,10,0,1,1,210.0,1,15000.0
90742.0,2,1,12,0,3,3,192.0,0,12980.0
125000.0,2,2,10,0,1,2,510.0,1,22500.0
71669.0,2,1,6,0,2,1,240.0,0,20000.0
44692.0,2,2,5,0,3,1,332.64000000000004,0,32368.0
16002.0,2,2,6,0,1,2,550.0,0,74900.0
86000.0,2,1,10,0,2,1,260.0,0,41500.0
56000.0,2,1,5,0,2,1,381.0,0,42000.0
168000.0,1,1,31,0,1,1,303.309640870005,0,7000.0
41789.0,2,1,7,0,2,1,395.0,1,42500.0
60109.0,2,1,10,0,3,1,160.0,0,9499.0
48000.0,2,2,4,0,1,1,255.0,0,49995.0
122000.0,3,2,16,0,3,1,286.0,0,11500.0
102800.0,2,2,12,0,3,2,385.0,0,16000.0
15544.0,2,1,2,0,2,2,134.0,0,28000.0
69771.0,2,1,5,0,1,2,227.0,0,27500.0
2118.0,2,2,1,0,2,1,184.8,0,41998.0
28260.0,2,1,3,0,2,2,450.0,0,72950.0
6025.0,1,1,4,0,3,3,205.0,0,27500.0
32697.0,2,1,6,0,3,3,147.0,1,15900.0
239000.0,2,1,23,0,1,3,310.0,0,8000.0
34150.0,2,2,7,0,1,1,380.0,0,45999.0
9642.0,2,1,2,0,2,1,323.40000000000003,0,38999.0
100545.0,2,1,18,0,3,1,201.0,0,5995.0
11111.0,2,2,3,0,3,1,184.8,0,38998.0
162000.0,2,1,17,0,1,1,239.0,0,23977.0
87555.0,2,1,4,0,2,3,332.64000000000004,1,31650.0
102200.0,2,1,9,0,2,1,355.0,0,25000.0
18950.0,3,3,11,0,1,1,500.0,0,77999.0
16000.0,2,2,9,0,1,2,302.0,1,30500.0
19250.0,2,2,2,0,1,1,420.0,0,86999.0
65000.0,3,2,9,0,2,1,300.0,0,24995.0
110022.0,1,1,17,0,2,1,172.0,0,6250.0
79089.0,2,3,12,0,1,1,567.0,0,46999.0
2533.0,2,2,1,0,1,1,301.0,0,64900.0
96273.0,2,2,10,0,2,1,280.0,1,15495.0
22187.0,2,2,4,0,3,1,332.64000000000004,1,45480.0
137000.0,2,1,15,0,2,3,295.0,0,20000.0
60747.0,2,1,15,0,1,3,480.0,1,71999.0
36500.0,2,1,17,0,2,3,210.0,0,16000.0
19590.0,2,1,3,0,2,3,315.0,0,54999.0
16850.0,3,1,9,0,1,1,545.0,0,95000.0
4500.0,2,2,3,0,1,1,420.0,0,105000.0
194000.0,2,1,12,0,3,1,138.0,1,4900.0
48210.0,2,2,4,0,3,2,425.04,1,47449.0
81500.0,2,2,6,0,1,1,445.0,0,41250.0
77107.0,2,1,3,0,1,1,323.40000000000003,0,39995.0
58664.0,2,2,9,0,2,3,300.0,1,20950.0
145000.0,2,1,20,0,2,1,215.0,0,8950.0
15055.0,2,2,6,0,1,1,416.0,0,59000.0
67647.0,2,2,9,1,2,1,422.0,0,28000.0
915.0,2,2,3,0,2,1,471.0,0,159000.0
46873.0,1,1,21,0,3,2,142.0,0,11500.0
53169.0,2,2,3,0,1,1,420.0,0,81500.0
35700.0,2,2,2,0,2,3,301.0,1,51900.0
112600.0,2,1,10,0,1,1,260.0,1,13000.0
112552.0,2,1,9,0,1,1,489.72,1,24440.0
127273.0,1,2,21,0,2,1,333.0,0,15000.0
189887.0,2,2,17,0,1,3,204.0,1,3995.0
76465.0,2,2,12,0,1,1,315.0,1,22500.0
136400.0,2,1,17,0,2,3,260.0,1,6750.0
79635.0,2,1,20,0,3,1,280.0,0,13500.0
4665.0,2,2,2,1,2,1,349.79901123595505,0,46598.0
170000.0,2,1,13,0,3,1,288.0,1,4000.0
67650.0,2,1,6,0,2,3,375.0,0,30000.0
119850.0,2,2,8,0,1,1,268.0,0,19000.0
116500.0,1,2,16,0,2,1,286.0,0,15999.0
120644.0,1,1,31,0,2,3,303.309640870005,0,4200.0
169802.0,2,1,14,0,1,3,184.8,0,9985.0
36905.0,3,2,3,0,2,1,382.0,0,50000.0
8400.0,2,1,2,0,1,1,285.0,1,47000.0
149961.0,2,1,21,0,1,1,316.0,1,12500.0
84500.0,2,2,10,0,1,1,451.0,0,41500.0
3254.0,3,3,8,0,3,3,600.6,0,399900.0
96000.0,2,2,8,0,2,2,416.0,0,65000.0
88000.0,3,1,15,0,1,1,480.0,1,57000.0
35322.0,1,2,13,0,1,2,388.08000000000004,0,94900.0
32500.0,2,2,4,0,1,2,206.0,0,32000.0
71280.0,2,2,8,0,2,1,333.0,0,22000.0
37200.0,2,2,13,0,1,1,300.0,0,27500.0
94291.0,2,1,16,0,1,3,260.0,0,14500.0
54082.0,3,3,18,0,2,1,390.0,0,17000.0
7800.0,2,2,2,1,1,1,455.0,0,66000.0
86250.0,2,1,8,0,1,1,285.0,0,22000.0
75479.0,3,2,8,0,2,1,445.0,0,27899.0
24650.0,2,2,7,0,2,1,445.0,0,50000.0
102750.0,1,1,11,0,1,1,256.0,0,20000.0
50000.0,2,3,6,0,2,2,280.0,0,27500.0
72700.0,2,2,7,0,3,1,300.0,0,27499.0
54293.0,2,2,6,0,1,1,567.0,1,49000.0
16000.0,2,2,6,0,2,2,260.0,1,30500.0
19500.0,2,3,18,0,2,2,493.0,0,129000.0
71000.0,3,2,10,0,1,1,240.0,1,16700.0
60000.0,2,2,5,0,1,1,335.0,0,36500.0
75539.0,1,2,26,0,2,1,201.0,0,11995.0
36000.0,2,3,7,0,1,2,280.0,0,21000.0
76422.0,2,2,5,0,1,1,184.8,0,28998.0
42600.0,2,1,8,0,2,1,350.0,1,31950.0
211.0,2,2,1,1,2,1,835.0,0,99000.0
98888.0,2,1,7,0,1,1,554.4000000000001,1,29000.0
64532.0,2,1,5,1,2,3,188.0,1,19395.0
75500.0,2,2,13,0,1,1,300.0,0,12975.0
32000.0,2,1,5,0,1,1,197.0,0,27000.0
47839.0,2,1,5,0,1,3,231.0,0,24991.0
98413.0,3,2,11,0,2,1,420.0,1,34900.0
9628.0,2,2,2,0,1,1,444.0,0,78500.0
15000.0,2,2,25,0,2,1,290.0,0,16370.0
6397.0,3,2,3,0,3,2,480.48,0,172900.0
22564.0,2,1,2,0,1,1,323.40000000000003,0,44998.0
110000.0,3,2,9,0,1,1,270.0,0,28000.0
105.0,2,2,2,0,1,2,161.0,0,200000.0
186117.0,2,1,20,0,1,1,245.0,0,13000.0
103500.0,1,1,22,0,2,3,190.0,0,12500.0
8074.0,2,2,5,0,3,1,388.08000000000004,0,76700.0
43000.0,1,2,13,0,1,1,414.0,0,50900.0
70700.0,2,2,9,0,2,1,445.0,1,23000.0
42479.0,2,1,2,0,1,1,120.12,0,28495.0
205000.0,2,1,24,0,1,3,310.0,1,9950.0
22300.0,2,2,5,0,2,3,349.0,0,38999.0
104000.0,2,1,7,0,1,1,365.0,1,19995.0
13865.0,2,1,2,0,1,3,138.60000000000002,0,29182.0
15882.0,2,2,2,0,2,2,503.0,0,84995.0
12209.0,2,2,2,0,1,1,462.0,0,104900.0
10483.0,2,2,3,0,3,2,277.20000000000005,0,60998.0
31150.0,3,1,7,0,2,1,565.0,0,113000.0
44000.0,2,1,9,0,1,1,295.0,1,12700.0
109000.0,2,1,21,0,1,1,316.0,0,17500.0
31350.0,3,2,4,0,3,2,425.0,0,62450.0
30000.0,2,2,3,1,1,1,335.0,0,62000.0
66500.0,2,2,12,0,2,1,385.0,0,19950.0
96600.0,2,1,12,0,1,1,261.0,1,17000.0
198000.0,2,1,9,0,1,3,270.0,0,14000.0
91877.0,2,2,11,0,1,2,333.0,1,24000.0
45578.0,2,1,6,0,1,3,375.0,0,45023.0
54000.0,1,2,9,0,1,2,240.0,1,19996.0
52000.0,2,2,4,1,3,1,395.0,0,55000.0
23044.0,2,2,4,1,2,1,277.20000000000005,0,72598.0
132500.0,1,2,16,0,1,1,325.0,0,35000.0
256000.0,2,1,18,0,1,3,434.28000000000003,0,4000.0
31370.0,3,2,15,0,1,2,518.0,0,65700.0
67303.0,2,1,16,0,2,2,173.0,0,4900.0
12000.0,2,1,3,0,2,1,490.0,1,99900.0
16500.0,2,1,1,0,2,3,275.0,0,54000.0
28800.0,1,1,6,0,3,1,323.40000000000003,0,42900.0
88000.0,2,1,5,0,1,1,280.0,1,39900.0
18515.0,1,1,6,0,1,1,526.0,1,60867.0
92813.0,2,2,6,1,2,1,271.0,0,30499.0
2100.0,2,2,1,0,3,1,523.0,0,172000.0
58600.0,2,2,5,0,1,1,330.0,1,29000.0
74500.0,3,2,9,0,1,2,386.0,0,33900.0
33500.0,2,2,6,1,3,1,518.0,0,51900.0
222.0,2,2,1,0,1,1,310.0,0,69000.0
75124.0,2,1,17,0,2,3,310.0,0,16499.0
15500.0,3,1,11,0,1,2,430.0,0,45000.0
34300.0,2,2,4,1,3,2,335.0,0,52500.0
82000.0,2,1,5,0,2,1,280.0,0,32471.0
3389.0,2,2,1,0,1,1,184.8,0,38598.0
10000.0,2,2,1,0,3,1,453.0,0,145000.0
96000.0,2,2,19,0,1,2,260.0,1,4999.0
7751.0,2,1,3,0,1,1,370.0,0,41950.0
66250.0,2,2,7,0,3,3,605.0,1,59200.0
109000.0,2,2,12,1,1,1,134.0,1,14945.0
60000.0,3,1,9,0,1,1,348.0,0,17000.0
14700.0,2,2,4,1,3,1,778.0,0,63000.0
9006.0,2,2,2,0,1,1,255.0,0,56999.0
13400.0,2,1,2,0,2,1,228.0,0,33499.0
28570.0,2,2,4,0,1,1,277.20000000000005,0,55998.0
78000.0,3,1,6,0,1,1,475.0,1,44700.0
134000.0,2,2,11,0,3,1,383.0,1,29995.0
104994.0,2,1,11,1,1,1,199.0,0,9000.0
31500.0,2,3,8,0,1,1,521.0,0,103900.0
30000.0,2,3,4,0,1,3,280.0,0,28900.0
490.0,2,2,1,0,1,1,409.0,0,124999.0
18000.0,2,2,4,1,2,1,616.0,0,105000.0
67000.0,2,1,7,0,2,3,381.0,0,37999.0
8263.0,2,1,3,0,3,1,180.0,0,29000.0
35003.0,2,1,3,0,1,1,526.6800000000001,0,40999.0
80000.0,2,1,16,0,2,1,430.0,0,31000.0
6200.0,3,1,2,0,2,1,490.0,0,99999.0
74595.0,2,2,10,0,2,1,495.0,1,32450.0
87066.0,2,2,11,0,2,1,310.0,0,20999.0
38360.0,2,2,5,0,1,1,277.20000000000005,0,49936.0
38000.0,2,1,4,0,2,1,291.0,0,41999.0
69641.0,2,1,6,1,1,1,208.0,1,23995.0
1275.0,2,1,2,0,2,1,228.0,0,47999.0
60000.0,1,2,23,0,1,3,333.0,0,25000.0
99450.0,1,1,10,0,3,1,285.0,0,21000.0
200.0,2,1,1,1,2,1,437.0,0,82500.0
68000.0,3,2,8,0,3,1,310.0,1,32950.0
212000.0,2,2,14,0,3,1,303.0,1,9450.0
73091.0,2,1,5,0,1,1,445.0,1,58500.0
9400.0,2,1,1,1,1,1,180.0,0,31500.0
117697.0,2,2,10,0,1,1,300.0,1,16975.0
95428.0,2,2,9,0,2,2,621.0,0,55000.0
116300.0,2,2,7,0,3,1,301.0,0,31950.0
56778.0,2,2,5,1,1,1,321.0,0,41899.0
5682.0,2,2,1,1,3,3,184.8,0,48698.0
37000.0,2,2,7,0,3,1,248.0,0,31000.0
103748.0,2,1,9,0,3,3,173.0,0,8500.0
86000.0,2,1,19,0,2,3,282.0,0,22500.0
125900.0,2,2,11,0,1,1,375.0,0,21000.0
6200.0,2,1,1,0,1,3,400.0,0,48000.0
85000.0,2,1,5,0,1,1,450.0,1,52500.0
19324.0,3,2,7,0,3,1,456.0,0,75000.0
49273.0,2,2,6,0,2,1,420.0,0,54000.0
42094.0,2,2,5,1,1,1,349.79901123595505,0,32000.0
44000.0,2,2,7,0,2,1,425.0,0,55000.0
148377.0,2,1,12,0,2,1,138.0,0,5500.0
70000.0,1,1,14,0,2,1,425.0,0,22000.0
143290.0,2,2,8,0,1,1,161.0,0,33490.0
69205.0,3,1,5,0,1,1,450.0,0,73500.0
123500.0,2,1,9,0,1,2,355.0,0,25650.0
70773.0,2,2,6,0,1,1,333.0,0,30950.0
109000.0,2,1,9,0,3,3,158.0,1,7599.0
